url	brand	code	Code	Category	Title	Price	List_Price	Availability	Variant	Description	Features	Images	Image_01	Image_02	Image_03	Image_04	Image_05	Image_06	Image_07	Image_08	Image_09
https://www.powabeam.com.au/u-dig-it-light-duty-shovel.html	UST	U-12216	U-12216	Outdoors Gear / Tools	U-Dig-It Light Duty Shovel	$10.95		On backorder		<p>The UST U-Dig-It Light Duty Shovel is great for all of your outdoor excursions, whether its to cleaning up debris, burying waste, plant removal or more, this is the ultralight tool you need. It also comes with a carabiner to attach this light-duty shovel to your gear, belt or bag.</p><ul><li>Durable 7075-T6 Aluminum Shovel</li><li>Ultra-Lightweight to Reduce Pack Weight</li><li>Stylish Orange Colour</li><li>Dimensions: 175mm x 61mm x 20mm</li><li>Weight: 18g</li><li>Includes Carabiner to Attach Shovel to Gear, Belt or Bag</li></ul><p>For 80 years and four generations, UST Brands has provided reliable, affordable problem-solving gear for survival situations and emergency preparedness.</p>	<p>Features</p><ul><li>Warranty: 2-Year Limited Warranty</li></ul>	https://www.powabeam.com.au/images/detailed/11/U-12216-U-Dig-It-Light-Duty-Shovel.jpg,https://www.powabeam.com.au/images/detailed/11/U-12216-U-Dig-It-Light-Duty-Shovel-2.jpg	https://www.powabeam.com.au/images/detailed/11/U-12216-U-Dig-It-Light-Duty-Shovel.jpg	https://www.powabeam.com.au/images/detailed/11/U-12216-U-Dig-It-Light-Duty-Shovel-2.jpg							
https://www.powabeam.com.au/heritage-bottle-opener.html	UST	U-12234	U-12234	Camping Gear / Camp Kitchen	Heritage Bottle Opener	$15.50		In stock		<p>The UST Heritage Bottle Opener is a vintage looking durable stainless steel tool that opens bottles with ease. Enjoy your cold beverage with the help of this slim, compact bottle opener.</p><ul><li>Slim Compact Design</li><li>Leather Lanyard</li><li>Dimensions: 105mm x 19mm x 6mm</li><li>Weight: 90g</li></ul><p>For 80 years and four generations, UST Brands has provided reliable, affordable problem-solving gear for survival situations and emergency preparedness.</p>	<p>Features</p><ul><li>Warranty: Lifetime Limited Warranty</li></ul>	https://www.powabeam.com.au/images/detailed/11/U-12234-Heritage-Bottle-Opener.jpg,https://www.powabeam.com.au/images/detailed/11/U-12234-Heritage-Bottle-Opener-2.jpg	https://www.powabeam.com.au/images/detailed/11/U-12234-Heritage-Bottle-Opener.jpg	https://www.powabeam.com.au/images/detailed/11/U-12234-Heritage-Bottle-Opener-2.jpg							
https://www.powabeam.com.au/flexware-sweep-set.html	UST	U-12235	U-12235	Camping Gear / Camping Hygiene	FlexWare Sweep Set	$5.20		In stock		<p>The UST FlexWare Sweep Set is a simple and compact cleaning solution, perfect for quick cleanups in your boat, camping trailer, caravan, campsite, etc.</p><ul><li>Brush Clicks Into Dustpan For Compact Storage</li><li>Dustpan -Lay Flat For Convenience When Not In Use</li><li>Dustpan -Fold Up Side To Clean Up Messes</li><li>Dimensions: 179mm x 159mm x 13mm</li><li>Weight: 70.87g</li></ul><p>For 80 years and four generations, UST Brands has provided reliable, affordable problem-solving gear for survival situations and emergency preparedness.</p>	<p>Features</p><ul><li>Warranty: 2-Year Limited Warranty</li></ul>	https://www.powabeam.com.au/images/detailed/11/U-12235-FlexWare-Sweep-Set.jpg,https://www.powabeam.com.au/images/detailed/11/U-12235-FlexWare-Sweep-Set-2.jpg	https://www.powabeam.com.au/images/detailed/11/U-12235-FlexWare-Sweep-Set.jpg	https://www.powabeam.com.au/images/detailed/11/U-12235-FlexWare-Sweep-Set-2.jpg							
https://www.powabeam.com.au/parahatchet-pro.html	UST	U-12237	U-12237	Blades & Accessories / Swords & Axes	ParaHatchet Pro	$26.95		In stock		<p>The UST ParaHatchet Pro is a beautiful piece that is perfect for chopping firewood and limbs. It has multi-size hex wrenches that you can still easily get to with the sheath in place and a quick-action rope cutter on the back for additional functionality. This is a pro in the field with its 4mm thick stainless steel blade with black-oxide finishing to reduce rust and give extra blade protection.</p><ul><li>ParaHatchet <ul><li>Sturdy 4mm thick stainless steel hatchet</li><li>Easily chops firewood and limbs</li><li>Multi-size hex wrenches (9.5mm, 14.3mm, and 17.5mm)</li><li>Wrenches can be easily accessed with sheath in place</li><li>Quick-action rope cutter on back to add extra functionality</li><li>Black-oxide finish reduces rust and protects the blade</li></ul></li><li>ParaTinder Utility Cord <ul><li>ParaTinder handle wrap</li><li>Provides secure grip in all weather conditions</li><li>Unwraps to provide over 2.4m of paracord with an added single tinder thread</li><li>To ignite ParaTinder, expose red core thread and light with included fire starter</li><li>Inner paracord strands can be used as sewing thread, sutures, fishing line, and more</li></ul></li><li>Fire Starter <ul><li>Flint fire starter produces sparks in even the worst conditions</li><li>Lightweight and compact</li><li>Easily stored in the included protective sheath</li><li>Will ignite a wide range of tinders</li></ul></li><li>Whistle <ul><li>Wrist lanyard features an integrated whistle for an easy-to-use signal device</li></ul></li><li>Sheath <ul><li>Nylon sheath with Button Closure</li><li>Protective sheath for safe storage</li></ul></li></ul><p>For 80 years and four generations, UST Brands has provided reliable, affordable problem-solving gear for survival situations and emergency preparedness.</p>		https://www.powabeam.com.au/images/detailed/10/U-12237-ParaHatchet-Pro.jpg,https://www.powabeam.com.au/images/detailed/10/U-12237-ParaHatchet-Pro-2.jpg	https://www.powabeam.com.au/images/detailed/10/U-12237-ParaHatchet-Pro.jpg	https://www.powabeam.com.au/images/detailed/10/U-12237-ParaHatchet-Pro-2.jpg							
https://www.powabeam.com.au/paraknife-pro-4.0.html	UST	U-12238	U-12238	Blades & Accessories / Hunting & Fixed Blade Knives	ParaKnife Pro 4.0	$22.95		In stock		<p>The UST ParaKnife Pro 4.0 is a handy knife to have on the trail. The blade is extremely durable, 4mm thick stainless steel with black-oxide finishing, the handle is paratinder wrapped for additional survival needs, and it comes with a firestarter, whistle and a black nylon sheath for safe storage.</p><ul><li>ParaKnife 4.0 <ul><li>A durable 4mm thick stainless steel blade</li><li>Saw tooth blade adds maximum cutting functionality</li><li>Black-oxide finish reduces rust and protects the blade</li><li>101mm Approx. Blade Length</li></ul></li><li>ParaTinder Utility Cord <ul><li>ParaTinder handle wrap</li><li>Provides secure grip in all weather conditions</li><li>Unwraps to provide over 1.8m of paracord with an added single tinder thread</li><li>To ignite ParaTinder, expose red core thread and light with included fire starter</li><li>Inner paracord strands can be used as sewing thread, sutures, fishing line, and more</li></ul></li><li>Fire Starter <ul><li>Flint fire starter produces sparks in even the worst conditions</li><li>Lightweight and compact</li><li>Easily stored in the included protective sheath</li><li>Will ignite a wide range of tinders</li></ul></li><li>Whistle <ul><li>Wrist lanyard features an integrated whistle for an easy-to-use signal device</li></ul></li><li>Sheath <ul><li>Nylon sheath with Button Closure</li><li>Protective sheath for safe storage</li></ul></li></ul><p>For 80 years and four generations, UST Brands has provided reliable, affordable problem-solving gear for survival situations and emergency preparedness.</p>		https://www.powabeam.com.au/images/detailed/10/U-12238-ParaKnife-Pro-4.0.jpg,https://www.powabeam.com.au/images/detailed/10/U-12238-ParaKnife-Pro-4.0-2.jpg	https://www.powabeam.com.au/images/detailed/10/U-12238-ParaKnife-Pro-4.0.jpg	https://www.powabeam.com.au/images/detailed/10/U-12238-ParaKnife-Pro-4.0-2.jpg							
https://www.powabeam.com.au/paracuda-pro-machete.html	UST	U-12239	U-12239	Blades & Accessories / Machetes	ParaCuda Pro Machete w Paracord Tinder Handle	$36.95		In stock		<p>The UST ParaCuda Pro Machete is a strong blade with a saw tooth edge and black-oxide finishing to reduce rust and protect the blade. The handle is wrapped in ParaTinder Utility Cord for additional survival needs, plus comes with a whistle, firestarter and nylon sheath with button closure.</p><ul><li>ParaCuda <ul><li>A sturdy 3mm thick blade</li><li>Saw Tooth Edge for maximum cutting functionality</li><li>Black-oxide finish reduces rust and protects the blade</li><li>279mm Approx. Blade Length</li></ul></li><li>ParaTinder Utility Cord <ul><li>ParaTinder handle wrap</li><li>Provides secure grip in all weather conditions</li><li>Unwraps to provide over 2.7m of paracord with an added single tinder thread</li><li>To ignite ParaTinder, expose red core thread and light with included fire starter</li><li>Inner paracord strands can be used as sewing thread, sutures, fishing line, and more</li></ul></li><li>Fire Starter <ul><li>Flint fire starter produces sparks in even the worst conditions</li><li>Lightweight and compact</li><li>Easily stored in the included protective sheath</li><li>Will ignite a wide range of tinders</li></ul></li><li>Whistle <ul><li>Wrist lanyard features an integrated whistle for an easy-to-use signal device</li></ul></li><li>Sheath <ul><li>Nylon sheath with Button Closure</li><li>Protective sheath for safe storage</li></ul></li></ul><p>For 80 years and four generations, UST Brands has provided reliable, affordable problem-solving gear for survival situations and emergency preparedness.</p>		https://www.powabeam.com.au/images/detailed/10/U-12239-ParaCuda-Pro-Machete.jpg,https://www.powabeam.com.au/images/detailed/10/U-12239-ParaCuda-Pro-Machete-2.jpg	https://www.powabeam.com.au/images/detailed/10/U-12239-ParaCuda-Pro-Machete.jpg	https://www.powabeam.com.au/images/detailed/10/U-12239-ParaCuda-Pro-Machete-2.jpg							
https://www.powabeam.com.au/paraknife-pro-2.0.html	UST	U-12240	U-12240	Blades & Accessories	ParaKnife Pro 2.0	$11.95		In stock		<p>The UST ParaKnife Pro 2.0 is a handy multi-tool to have on the trail. The blade is a saw tooth blade and made of stainless steel, plus has a 2 inch ruler, hex wrenches, bottle opener, paratinder wrist lanyard, firestarter, whistle and protective nylon sheath.</p><ul><li>ParaKnife 2.0 <ul><li>A tough 2.3mm thick stainless steel blade</li><li>Saw tooth blade adds maximum cutting functionality</li><li>Black-oxide finish reduces rust and protects the blade</li><li>38mm Approx. Blade Length</li><li>Ruler (2 inches)</li><li>Hex Wrenches</li><li>Bottle Opener</li></ul></li><li>ParaTinder Utility Cord <ul><li>ParaTinder wrist lanyard</li><li>Unwraps to provide over 0.9m of paracord with an added single tinder thread</li><li>To ignite ParaTinder, expose red core thread and light with included fire starter</li><li>Inner paracord strands can be used as sewing thread, sutures, fishing line, and more</li></ul></li><li>Fire Starter <ul><li>Flint fire starter produces sparks in even the worst conditions</li><li>Lightweight and compact</li><li>Easily stored in the included protective sheath</li><li>Will ignite a wide range of tinders</li></ul></li><li>Whistle <ul><li>Wrist lanyard features an integrated whistle for an easy-to-use signal device</li></ul></li><li>Sheath <ul><li>Nylon sheath with Button Closure</li><li>Protective sheath for safe storage</li></ul></li></ul><p>For 80 years and four generations, UST Brands has provided reliable, affordable problem-solving gear for survival situations and emergency preparedness.</p>		https://www.powabeam.com.au/images/detailed/10/U-12240-ParaKnife-Pro-2.0.jpg	https://www.powabeam.com.au/images/detailed/10/U-12240-ParaKnife-Pro-2.0.jpg								
https://www.powabeam.com.au/parachete-9.0-pro-machete.html	UST	U-12241	U-12241	Blades & Accessories / Machetes	ParaChete 9.0 Machete w Paracord Tinder Handle	$33.50		In stock		<p>The UST ParaChete 9.0 Pro Machete is great for clearing brush and mainting trails. It has a sturdy blade with a black-oxide finish to reduce rust, a paratinder utility cord wrapped handle for additional survival needs, a firestarter, whistle and comes with a nylon sheath for safe storage.</p><ul><li>ParaChete <ul><li>A sturdy 3mm thick blade</li><li>Proven pro for clearing brush and maintaining trails</li><li>Black-oxide finish reduces rust and protects the blade</li><li>228mm Approx. Blade Length</li></ul></li><li>ParaTinder Utility Cord <ul><li>ParaTinder handle wrap</li><li>Provides secure grip in all weather conditions</li><li>Unwraps to provide over 2.7m of paracord with an added single tinder thread</li><li>To ignite ParaTinder, expose red core thread and light with included fire starter</li><li>Inner paracord strands can be used as sewing thread, sutures, fishing line, and more</li></ul></li><li>Fire Starter <ul><li>Flint fire starter produces sparks in even the worst conditions</li><li>Lightweight and compact</li><li>Easily stored in the included protective sheath</li><li>Will ignite a wide range of tinders</li></ul></li><li>Whistle <ul><li>Wrist lanyard features an integrated whistle for an easy-to-use signal device</li></ul></li><li>Sheath <ul><li>Nylon sheath with Button Closure</li><li>Protective sheath for safe storage</li></ul></li></ul><p>For 80 years and four generations, UST Brands has provided reliable, affordable problem-solving gear for survival situations and emergency preparedness.</p>		https://www.powabeam.com.au/images/detailed/10/U-20-12241-Parachete-9.0-Pro-Machete.jpg,https://www.powabeam.com.au/images/detailed/10/U-20-12241-Parachete-9.0-Pro-Machete-2.jpg	https://www.powabeam.com.au/images/detailed/10/U-20-12241-Parachete-9.0-Pro-Machete.jpg	https://www.powabeam.com.au/images/detailed/10/U-20-12241-Parachete-9.0-Pro-Machete-2.jpg							
https://www.powabeam.com.au/flexware-collapsible-bucket-2.0.html	UST	U-12267	U-12267	Outdoors Gear / Tools	FlexWare Collapsible Bucket 10L	$19.95		In stock		<p>A unique collapsible design that takes up hardly any space when its packed away, but when expanded can hold 10 Litres worth of firewood, water, gear, and other small items, or be used as a camp dishwashing bucket to wash up your dishes after a meal. The UST FlexWare Collapsible Bucket 2.0 is durable, strong and very flexible making it your best friend on your next camping trip.</p><ul><li>Collapsible Bucket</li><li>Thermoplastic Rubber (TPR) Construction</li><li>Reinforced Sturdy Plastic Rim and Base</li><li>Convenient Fold down Handle</li><li>Capacity: 10 Litres (2.64 Gallons)</li><li>Expanded Dimensions: 228.6mm x 304.8mm</li><li>Collapsed Dimensions: 50.8mm x 304.8mm</li><li>Weight: 632g</li></ul><p>For 80 years and four generations, UST Brands has provided reliable, affordable problem-solving gear for survival situations and emergency preparedness.</p>	<p>Features</p><ul><li>Warranty: 2-Year Limited Warranty</li></ul>	https://www.powabeam.com.au/images/detailed/11/U-12267-FlexWare-Bucket-20.jpg,https://www.powabeam.com.au/images/detailed/11/U-12267-FlexWare-Bucket-20-4.jpg,https://www.powabeam.com.au/images/detailed/11/U-12267-FlexWare-Bucket-20-2.jpg,https://www.powabeam.com.au/images/detailed/11/U-12267-FlexWare-Bucket-20-3.jpg	https://www.powabeam.com.au/images/detailed/11/U-12267-FlexWare-Bucket-20.jpg	https://www.powabeam.com.au/images/detailed/11/U-12267-FlexWare-Bucket-20-4.jpg	https://www.powabeam.com.au/images/detailed/11/U-12267-FlexWare-Bucket-20-2.jpg	https://www.powabeam.com.au/images/detailed/11/U-12267-FlexWare-Bucket-20-3.jpg					
https://www.powabeam.com.au/flexware-collapsible-sink-2.0.html	UST	U-12268	U-12268	Camping Gear / Camp Kitchen	FlexWare Collapsible Sink 16L	$22.50	$25.50	In stock		<p>This collapsible sink is part of the FlexWare collection, made from flexible thermoplastic rubber (TPR), it is BPA-free and dishwasher safe, perfect to take on all camping, backpacking and hunting trips. Holding up to 16 Litres, washing your dishes at the campsite is no problem, and storing it doesn't take up any room. Can double as a basket.</p><ul><li>Collapsible Sink</li><li>BPA-Free and Dishwasher Safe</li><li>Thermoplastic Rubber (TPR) Construction</li><li>Sturdy Plastic Rim and Base</li><li>Dual Carrying Handles</li><li>Can Double as a Basket</li><li>Capacity: 16 Litres (4.23 Gallons)</li><li>Expanded Dimensions: 457mm x 343mm x 178mm</li><li>Collapsed Dimensions: 457mm x 343mm x 51mm</li><li>Weight: 863g</li></ul><p>For 80 years and four generations, UST Brands has provided reliable, affordable problem-solving gear for survival situations and emergency preparedness.</p>	<p>Features</p><ul><li>Warranty: 2-Year Limited Warranty</li></ul>	https://www.powabeam.com.au/images/detailed/11/U-12268-FlexWare-Sink-20.jpg,https://www.powabeam.com.au/images/detailed/11/U-12268-FlexWare-Sink-20-3.jpg,https://www.powabeam.com.au/images/detailed/11/U-12268-FlexWare-Sink-20-2.jpg	https://www.powabeam.com.au/images/detailed/11/U-12268-FlexWare-Sink-20.jpg	https://www.powabeam.com.au/images/detailed/11/U-12268-FlexWare-Sink-20-3.jpg	https://www.powabeam.com.au/images/detailed/11/U-12268-FlexWare-Sink-20-2.jpg						
https://www.powabeam.com.au/snake-ties-6-pack.html	UST	U-12287	U-12287	Outdoors Gear / Tools	Snake Ties 6 Pack	$4.95		In stock		<p>UST Snake Ties are perfect for attaching or bundling lightweight gear! You put it around the object/s you wish to hold and insert the tail into the locking head, then pull to the desired tightness. Reusable, flexible, silicone zip-ties that are fun!</p><ul><li>Silicone Zip Ties</li><li>Fun, Flexible and Reusable</li><li>Insert Tail into Locking Head and Pull to Desired Tightness</li><li>Length Each: 203mm Length</li><li>Weight Each: 5g</li></ul><p>For 80 years and four generations, UST Brands has provided reliable, affordable problem-solving gear for survival situations and emergency preparedness.</p>	<p>Features</p><ul><li>Warranty: Lifetime Limited Warranty</li></ul>	https://www.powabeam.com.au/images/detailed/11/U-12287-Snake-Ties-6-Pack.jpg,https://www.powabeam.com.au/images/detailed/11/U-12287-Snake-Ties-6-Pack-2.jpg,https://www.powabeam.com.au/images/detailed/11/U-12287-Snake-Ties-6-Pack-3.jpg,https://www.powabeam.com.au/images/detailed/11/U-12287-Snake-Ties-6-Pack-4.jpg	https://www.powabeam.com.au/images/detailed/11/U-12287-Snake-Ties-6-Pack.jpg	https://www.powabeam.com.au/images/detailed/11/U-12287-Snake-Ties-6-Pack-2.jpg	https://www.powabeam.com.au/images/detailed/11/U-12287-Snake-Ties-6-Pack-3.jpg	https://www.powabeam.com.au/images/detailed/11/U-12287-Snake-Ties-6-Pack-4.jpg					
https://www.powabeam.com.au/tool-a-long-frog-multi-tool.html	UST	U-12306	U-12306	Blades & Accessories / Multi Tools	Tool A Long - Frog Multi Tool	$7.95		In stock		<p>The UST Frog Tool a Long stainless steel multi-tool is pocket-sized and designed to accomplish a variety of tasks outdoors or on the go. The included carabiner makes it easily accessible on your gear, belt, bag, and more. TSA-compliant for safe travel.</p><p>A - Pry tip</p><p>B - Ruler (1in)</p><p>C - Cord cutter</p><p>D - Hex wrench (3 positions)</p><p>E - Bottle opener</p><p>For 80 years and four generations, UST Brands has provided reliable, affordable problem-solving gear for survival situations and emergency preparedness.</p>	<p>Features</p><ul><li>Warranty: Lifetime Limited Warranty</li></ul>	https://www.powabeam.com.au/images/detailed/14/U-12306_ToolALong_Frog_2017-12-01.jpg	https://www.powabeam.com.au/images/detailed/14/U-12306_ToolALong_Frog_2017-12-01.jpg								
https://www.powabeam.com.au/tool-a-long-loon-multi-tool.html	UST	U-12308	U-12308	Blades & Accessories / Multi Tools	Tool A Long - Loon Multi Tool	$8.95		In stock		<p>The UST Loon Tool a Long stainless steel multi-tool is pocket-sized and designed to accomplish a variety of tasks outdoors or on the go. The included carabiner makes it easily accessible on your gear, belt, bag, and more. TSA-compliant for safe travel.</p><p>A - Bottle openerB - Hex wrench (4 positions)C - Cord cutterD - Phillips head screwdriverE - Butterfly wrenchF - Flathead screwdriver</p><p>For 80 years and four generations, UST Brands has provided reliable, affordable problem-solving gear for survival situations and emergency preparedness.</p>	<p>Features</p><ul><li>Warranty: Lifetime Limited Warranty</li></ul>	https://www.powabeam.com.au/images/detailed/14/U-12308_ToolALong_Loon_2017-12-01.jpg	https://www.powabeam.com.au/images/detailed/14/U-12308_ToolALong_Loon_2017-12-01.jpg								
https://www.powabeam.com.au/heritage-green-camp-lantern.html	UST	U-12403	U-12403	Torches & Lanterns / Lanterns	Heritage Green Camp Lantern	$87.95		In stock		<p>The UST Heritage Green Camp Lantern is an excellent alternative to candles and fuel lanterns, great for emergency backup lighting, and are safe for both indoor and outdoor use. It combines a classic design with modern technology for the ultimate lighting solutions, having multiple modes plus a dimmer switch to control brightness.</p><ul><li>Battery Type: 4x D-Cell Alkaline Batteries (Not Included)</li><li>Lumens: up to 1000Lm of Bright clean white light</li><li>Modes: Natural White (1000Lm), Cool White (480Lm), Amber (370Lm), Amber Candle Flicker</li><li>Run Times: 270 hours (Cool White Low), 350 Hours (Candle Flicker)</li><li>Battery Indicator Light shows battery life when first turned on, turns off after a few seconds <ul><li>Green= High Charge</li><li>Red= Medium Charge</li><li>Flashing Red= Low Charge</li></ul></li><li>Integrated Handle for Hanging Folds Down for Convenient Storage</li><li>Easy-To-Use Dimmer Switch Controls Brightness in Each Mode</li><li>Water-Resistant IPX4 (All angles protected from splashing water)</li><li>Dimensions: 241mm x 127mm</li><li>Weight: 0.717kg (including batteries)</li></ul><p>For 80 years and four generations, UST Brands has provided reliable, affordable problem-solving gear for survival situations and emergency preparedness.</p>	<p>Features</p><ul><li>Warranty: Lifetime Limited Warranty</li></ul>	https://www.powabeam.com.au/images/detailed/11/U-12403-Heritage-Green-Camp-Lantern.jpg,https://www.powabeam.com.au/images/detailed/11/U-12403-Heritage-Green-Camp-Lantern-2.jpg,https://www.powabeam.com.au/images/detailed/11/U-12403-Heritage-Green-Camp-Lantern-3.jpg	https://www.powabeam.com.au/images/detailed/11/U-12403-Heritage-Green-Camp-Lantern.jpg	https://www.powabeam.com.au/images/detailed/11/U-12403-Heritage-Green-Camp-Lantern-2.jpg	https://www.powabeam.com.au/images/detailed/11/U-12403-Heritage-Green-Camp-Lantern-3.jpg						
https://www.powabeam.com.au/klipp-serving-set.html	UST	U-12407	U-12407	Camping Gear / Camp Kitchen	KLIPP Serving Set	$11.95		In stock		<p>The UST KLIPP Serving Set includes a handy spoon and fork combo, and an innovative spatula with serrated knife edge.</p><ul>Durable and lightweight</ul><ul>Easily attaches to backpack or other gear for easy accessibility</ul><ul>BPA-free, dishwasher safe, and stain-resistant</ul><p>For 80 years and four generations, UST Brands has provided reliable, affordable problem-solving gear for survival situations and emergency preparedness.</p>	<p>Features</p><ul><li>Warranty: 2-Year Limited Warranty</li></ul>	https://www.powabeam.com.au/images/detailed/14/U-12407-Klipp.jpg	https://www.powabeam.com.au/images/detailed/14/U-12407-Klipp.jpg								
https://www.powabeam.com.au/klipp-spork-4-pack-multi-color.html	UST	U-12408	U-12408	Camping Gear / Camp Kitchen	KLIPP Spork 4 Pack Multi Color	$9.95	$11.95	In stock		<p>The UST KLIPP Spork is a handy spoon and fork combo that is perfect for meals with friends and family at the campsite.</p><ul>Durable and lightweight</ul><ul>Easily attaches to backpack or other gear for easy accessibility</ul><ul>BPA-free, dishwasher safe, and stain-resistant</ul><p>For 80 years and four generations, UST Brands has provided reliable, affordable problem-solving gear for survival situations and emergency preparedness.</p>	<p>Features</p><ul><li>Warranty: 2-Year Limited Warranty</li></ul>	https://www.powabeam.com.au/images/detailed/14/U-12408-Spork.jpg	https://www.powabeam.com.au/images/detailed/14/U-12408-Spork.jpg								
https://www.powabeam.com.au/heritage-camp-axe.html	UST	U-12409	U-12409	Blades & Accessories / Swords & Axes	Heritage Camp Axe	$47.95		In stock		<p>The UST Heritage Camp Axe is a classic design offering smooth handling and unmatched cutting performance for all your outdoor adventures.</p><ul><li>Full Tang Stainless Steel Blade</li><li>Wedge-Shaped Butt End for Prying Use</li><li>Wooden Handle with Leather Wrist Lanyard</li><li>Small Enough to Pack for Trail Use, Large Enough for All Campsite Tasks</li><li>Includes Leather Sheath to Protect and Store Blade</li></ul><p>For 80 years and four generations, UST Brands has provided reliable, affordable problem-solving gear for survival situations and emergency preparedness.</p>	<p>Features</p><ul><li>Warranty: Lifetime Limited Warranty</li></ul>	https://www.powabeam.com.au/images/detailed/11/U-12409-Heritage-Camp-Axe.jpg	https://www.powabeam.com.au/images/detailed/11/U-12409-Heritage-Camp-Axe.jpg								
https://www.powabeam.com.au/heritage-camp-hammer.html	UST	U-12410	U-12410	Outdoors Gear / Tools	Heritage Camp Hammer	$44.95		In stock		<p>The UST Heritage Camp Hammer is made from rugged materials in a classic design to be a versatile tool for the campsite. The brass head absorbs shock, plus the steel pick end provides prying options for removing tent stakes and other heavy-duty tasks, and the wooden handle with leather wrist lanyard provides a comfortable and secure grip.</p><ul><li>Brass head Absorbs Shock</li><li>Steel Pick End Provides Prying Options</li><li>Wooden Handle with Leather Wrist Lanyard</li></ul><p>For 80 years and four generations, UST Brands has provided reliable, affordable problem-solving gear for survival situations and emergency preparedness.</p>	<p>Features</p><ul><li>Warranty: Lifetime Limited Warranty</li></ul>	https://www.powabeam.com.au/images/detailed/11/U-12410-Heritage-Camp-Hammer.jpg	https://www.powabeam.com.au/images/detailed/11/U-12410-Heritage-Camp-Hammer.jpg								
https://www.powabeam.com.au/heritage-sierra-cup.html	UST	U-12412	U-12412	Camping Gear / Camp Kitchen	Heritage Sierra Cup	$12.50		In stock		<p>The UST Heritage Sierra Cup is a classic at the campsite. The 12-oz. cup is lightweight, yet durable enough for your adventures outdoors. The leather-wrapped handle protects your hands and folds compactly to save space in your pack.</p><ul>Stainless steel construction</ul><ul>12 oz. capacity</ul><ul>Folding wire bail handle with protective leather cover</ul><p>For 80 years and four generations, UST Brands has provided reliable, affordable problem-solving gear for survival situations and emergency preparedness.</p>		https://www.powabeam.com.au/images/detailed/14/U-12412_Heritage-Sierra-Cup.jpg	https://www.powabeam.com.au/images/detailed/14/U-12412_Heritage-Sierra-Cup.jpg								
https://www.powabeam.com.au/light-a-long-bear.html	UST	U-12413	U-12413	Survival  / Signal Devices / Signal Lights	Light A Long Zipper Light - Bear 2pk	$7.95		In stock		<p>UST Light a Long - Bear 2pk is a fun and functional LED light. You can use as a zipper pull on jacket or pack, or you can clip it to a keychain. It adds visibility on your nighttime walks and gives just enough light to find your keys or search the scary recesses of your backpack. It is the perfect little light that clips anywhere and is ready when you need it.</p><ul><li>Sturdy Plastic Housing</li><li>Weather &amp; Cold-Resistant</li><li>Shaped Globe Diffuses LED Light</li><li>Batteries: 2 x CR1220 (Batteries Included)</li><li>Size: 66 x 20 x 13mm</li></ul><p>For 80 years and four generations, UST Brands has provided reliable, affordable problem-solving gear for survival situations and emergency preparedness.</p>	<p>Features</p><ul><li>Warranty: 2-Year Limited Warranty</li><li>GTIN: 815608024132</li></ul>	https://www.powabeam.com.au/images/detailed/14/U-12413-led-personal-zipper-light-bear.jpg,https://www.powabeam.com.au/images/detailed/13/U-12413-light-a-long-bear-2.jpg,https://www.powabeam.com.au/images/detailed/13/U-12413-light-a-long-bear.jpg,https://www.powabeam.com.au/images/detailed/13/U-124-light-a-long-general-ls-pic-compass.jpg	https://www.powabeam.com.au/images/detailed/14/U-12413-led-personal-zipper-light-bear.jpg	https://www.powabeam.com.au/images/detailed/13/U-12413-light-a-long-bear-2.jpg	https://www.powabeam.com.au/images/detailed/13/U-12413-light-a-long-bear.jpg	https://www.powabeam.com.au/images/detailed/13/U-124-light-a-long-general-ls-pic-compass.jpg					
https://www.powabeam.com.au/light-a-long-compass.html	UST	U-12414	U-12414	Survival  / Signal Devices / Signal Lights	Light A Long Zipper Light - Compass 2pk	$7.95		In stock		<p>UST Light a Long - Compass 2pk is a fun and functional LED light. You can use as a zipper pull on jacket or pack, or you can clip it to a keychain. It adds visibility on your nighttime walks and gives just enough light to find your keys or search the scary recesses of your backpack. It is the perfect little light that clips anywhere and is ready when you need it.</p><ul><li>Sturdy Plastic Housing</li><li>Weather &amp; Cold-Resistant</li><li>Shaped Globe Diffuses LED Light</li><li>Batteries: 2 x CR1220 (Batteries Included)</li><li>Size: 66 x 20 x 13mm</li></ul><p>For 80 years and four generations, UST Brands has provided reliable, affordable problem-solving gear for survival situations and emergency preparedness.</p>	<p>Features</p><ul><li>Warranty: 2-Year Limited Warranty</li><li>GTIN: 815608024149</li></ul>	https://www.powabeam.com.au/images/detailed/13/U-124-light-a-long-general-ls-pic-compass_1fep-ux.jpg,https://www.powabeam.com.au/images/detailed/13/U-12414-light-a-long-compass-2.jpg,https://www.powabeam.com.au/images/detailed/13/U-12414-light-a-long-compass.jpg	https://www.powabeam.com.au/images/detailed/13/U-124-light-a-long-general-ls-pic-compass_1fep-ux.jpg	https://www.powabeam.com.au/images/detailed/13/U-12414-light-a-long-compass-2.jpg	https://www.powabeam.com.au/images/detailed/13/U-12414-light-a-long-compass.jpg						
