product code	url	description	availability	size_chart	TITLE	Product Group	Barcode	Price Ex	RRP Inc GST	images	image_01	image_02	image_03	image_04	Image_05
2259-570	https://www.lustyindustries.com/ride-concepts-hellion-wmns-dark-purple-purple-us-8-eu-39	<p>THE HELLION FREERIDE MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:</p><li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Women's-specific fit</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 12.8 oz (361 g)</li> SIZE CHART	Out of Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION WMNS DARK PURPLE / PURPLE US 8 EU 39	Womens	810002571060	$154.46	$254.95	/images/ProductImages/2259-.jpg,/images/ProductImages/2259-_2.jpg,/images/ProductImages/2259-_3.jpg,/images/ProductImages/2259-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2259-.jpg	https://www.lustyindustries.com/images/ProductImages/2259-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2259-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2259-_4.jpg	
2259-580	https://www.lustyindustries.com/ride-concepts-hellion-wmns-dark-purple-purple-us-8-5-eu-39-5	<p>THE HELLION FREERIDE MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:</p><li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Women's-specific fit</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 12.8 oz (361 g)</li> SIZE CHART	Out of Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION WMNS DARK PURPLE / PURPLE US 8.5 EU 39.5	Womens	810002575389	$154.46	$254.95	/images/ProductImages/2259-.jpg,/images/ProductImages/2259-_2.jpg,/images/ProductImages/2259-_3.jpg,/images/ProductImages/2259-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2259-.jpg	https://www.lustyindustries.com/images/ProductImages/2259-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2259-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2259-_4.jpg	
2259-590	https://www.lustyindustries.com/ride-concepts-hellion-wmns-dark-purple-purple-us-9-eu-40	<p>THE HELLION FREERIDE MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:</p><li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Women's-specific fit</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 12.8 oz (361 g)</li> SIZE CHART	Out of Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION WMNS DARK PURPLE / PURPLE US 9 EU 40	Womens	810002571077	$154.46	$254.95	/images/ProductImages/2259-.jpg,/images/ProductImages/2259-_2.jpg,/images/ProductImages/2259-_3.jpg,/images/ProductImages/2259-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2259-.jpg	https://www.lustyindustries.com/images/ProductImages/2259-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2259-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2259-_4.jpg	
2259-600	https://www.lustyindustries.com/ride-concepts-hellion-wmns-dark-purple-purple-us-9-5-eu-41	<p>THE HELLION FREERIDE MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:</p><li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Women's-specific fit</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 12.8 oz (361 g)</li> SIZE CHART	No Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION WMNS DARK PURPLE / PURPLE US 9.5 EU 41	Womens	810002575396	$154.46	$254.95	/images/ProductImages/2259-.jpg,/images/ProductImages/2259-_2.jpg,/images/ProductImages/2259-_3.jpg,/images/ProductImages/2259-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2259-.jpg	https://www.lustyindustries.com/images/ProductImages/2259-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2259-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2259-_4.jpg	
2259-610	https://www.lustyindustries.com/ride-concepts-hellion-wmns-dark-purple-purple-us-10-eu-41-5	<p>THE HELLION FREERIDE MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:</p><li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Women's-specific fit</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 12.8 oz (361 g)</li> SIZE CHART	Out of Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION WMNS DARK PURPLE / PURPLE US 10 EU 41.5	Womens	810002571084	$154.46	$254.95	/images/ProductImages/2259-.jpg,/images/ProductImages/2259-_2.jpg,/images/ProductImages/2259-_3.jpg,/images/ProductImages/2259-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2259-.jpg	https://www.lustyindustries.com/images/ProductImages/2259-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2259-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2259-_4.jpg	
2260-510	https://www.lustyindustries.com/ride-concepts-hellion-wmns-charcoal-mid-grey-us-5-eu-35	<p>THE HELLION FREERIDE MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:</p><li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Women's-specific fit</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 12.8 oz (361 g)</li> SIZE CHART	Low Stock (2)	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION WMNS CHARCOAL / MID GREY US 5 EU 35	Womens	810002571091	$154.46	$254.95	/images/ProductImages/2260-.jpg,/images/ProductImages/2260-_2.jpg,/images/ProductImages/2260-_3.jpg,/images/ProductImages/2260-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2260-.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_4.jpg	
2260-520	https://www.lustyindustries.com/ride-concepts-hellion-wmns-charcoal-mid-grey-us-5-5-eu-35-5	<p>THE HELLION FREERIDE MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:</p><li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Women's-specific fit</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 12.8 oz (361 g)</li> SIZE CHART	No Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION WMNS CHARCOAL / MID GREY US 5.5 EU 35.5	Womens	810002575303	$154.46	$254.95	/images/ProductImages/2260-.jpg,/images/ProductImages/2260-_2.jpg,/images/ProductImages/2260-_3.jpg,/images/ProductImages/2260-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2260-.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_4.jpg	
2260-530	https://www.lustyindustries.com/ride-concepts-hellion-wmns-charcoal-mid-grey-us-6-eu-36	<p>THE HELLION FREERIDE MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:</p><li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Women's-specific fit</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 12.8 oz (361 g)</li> SIZE CHART	Low Stock (4)	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION WMNS CHARCOAL / MID GREY US 6 EU 36	Womens	810002571107	$154.46	$254.95	/images/ProductImages/2260-.jpg,/images/ProductImages/2260-_2.jpg,/images/ProductImages/2260-_3.jpg,/images/ProductImages/2260-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2260-.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_4.jpg	
2260-540	https://www.lustyindustries.com/ride-concepts-hellion-wmns-charcoal-mid-grey-us-6-5-eu-37	<p>THE HELLION FREERIDE MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:</p><li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Women's-specific fit</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 12.8 oz (361 g)</li> SIZE CHART	Low Stock (2)	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION WMNS CHARCOAL / MID GREY US 6.5 EU 37	Womens	810002575310	$154.46	$254.95	/images/ProductImages/2260-.jpg,/images/ProductImages/2260-_2.jpg,/images/ProductImages/2260-_3.jpg,/images/ProductImages/2260-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2260-.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_4.jpg	
2260-550	https://www.lustyindustries.com/ride-concepts-hellion-wmns-charcoal-mid-grey-us-7-eu-37-5	<p>THE HELLION FREERIDE MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:</p><li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Women's-specific fit</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 12.8 oz (361 g)</li> SIZE CHART	In Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION WMNS CHARCOAL / MID GREY US 7 EU 37.5	Womens	810002571114	$154.46	$254.95	/images/ProductImages/2260-.jpg,/images/ProductImages/2260-_2.jpg,/images/ProductImages/2260-_3.jpg,/images/ProductImages/2260-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2260-.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_4.jpg	
2260-560	https://www.lustyindustries.com/ride-concepts-hellion-wmns-charcoal-mid-grey-us-7-5-eu-38	<p>THE HELLION FREERIDE MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:</p><li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Women's-specific fit</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 12.8 oz (361 g)</li> SIZE CHART	Out of Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION WMNS CHARCOAL / MID GREY US 7.5 EU 38	Womens	810002575327	$154.46	$254.95	/images/ProductImages/2260-.jpg,/images/ProductImages/2260-_2.jpg,/images/ProductImages/2260-_3.jpg,/images/ProductImages/2260-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2260-.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_4.jpg	
2260-570	https://www.lustyindustries.com/ride-concepts-hellion-wmns-charcoal-mid-grey-us-8-eu-39	<p>THE HELLION FREERIDE MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:</p><li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Women's-specific fit</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 12.8 oz (361 g)</li> SIZE CHART	In Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION WMNS CHARCOAL / MID GREY US 8 EU 39	Womens	810002571121	$154.46	$254.95	/images/ProductImages/2260-.jpg,/images/ProductImages/2260-_2.jpg,/images/ProductImages/2260-_3.jpg,/images/ProductImages/2260-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2260-.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_4.jpg	
2260-580	https://www.lustyindustries.com/ride-concepts-hellion-wmns-charcoal-mid-grey-us-8-5-eu-39-5	<p>THE HELLION FREERIDE MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:</p><li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Women's-specific fit</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 12.8 oz (361 g)</li> SIZE CHART	Low Stock (3)	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION WMNS CHARCOAL / MID GREY US 8.5 EU 39.5	Womens	810002575334	$154.46	$254.95	/images/ProductImages/2260-.jpg,/images/ProductImages/2260-_2.jpg,/images/ProductImages/2260-_3.jpg,/images/ProductImages/2260-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2260-.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_4.jpg	
2260-590	https://www.lustyindustries.com/ride-concepts-hellion-wmns-charcoal-mid-grey-us-9-eu-40	<p>THE HELLION FREERIDE MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:</p><li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Women's-specific fit</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 12.8 oz (361 g)</li> SIZE CHART	Low Stock (5)	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION WMNS CHARCOAL / MID GREY US 9 EU 40	Womens	810002571138	$154.46	$254.95	/images/ProductImages/2260-.jpg,/images/ProductImages/2260-_2.jpg,/images/ProductImages/2260-_3.jpg,/images/ProductImages/2260-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2260-.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_4.jpg	
2260-600	https://www.lustyindustries.com/ride-concepts-hellion-wmns-charcoal-mid-grey-us-9-5-eu-41	<p>THE HELLION FREERIDE MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:</p><li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Women's-specific fit</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 12.8 oz (361 g)</li> SIZE CHART	Low Stock (1)	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION WMNS CHARCOAL / MID GREY US 9.5 EU 41	Womens	810002575341	$154.46	$254.95	/images/ProductImages/2260-.jpg,/images/ProductImages/2260-_2.jpg,/images/ProductImages/2260-_3.jpg,/images/ProductImages/2260-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2260-.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_4.jpg	
2260-610	https://www.lustyindustries.com/ride-concepts-hellion-wmns-charcoal-mid-grey-us-10-eu-41-5	<p>THE HELLION FREERIDE MOUNTAIN BIKE SHOE IS THE PACE-SETTER OF THE SESSION SERIES, WITH AN ALL-OUT EMPHASIS ON INCREASED PROTECTION, DURABILITY, AND AWESOMENESS.For hard-charging riders who seek out the gnarliest conditions, the Hellion ups the ante when it comes to foot comfort and pedal control. FEATURES:</p><li>Rubber Kinetics | DST 6.0 High Grip Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>Two-panel synthetic upper with anti-peel coating and perforated ventilation</li><li>Anti-abrasion toe and heel protection</li><li>EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Women's-specific fit</li><li>Modern lifestyle Performance Fit</li><li>Approximate weight - 12.8 oz (361 g)</li> SIZE CHART	Low Stock (2)	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS HELLION WMNS CHARCOAL / MID GREY US 10 EU 41.5	Womens	810002571145	$154.46	$254.95	/images/ProductImages/2260-.jpg,/images/ProductImages/2260-_2.jpg,/images/ProductImages/2260-_3.jpg,/images/ProductImages/2260-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2260-.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2260-_4.jpg	
2344-510	https://www.lustyindustries.com/ride-concepts-skyline-wmns-black-purple-us-5-eu-35	<p>WOMEN'S SKYLINE MOUNTAIN BIKE SHOEPRECISION FIT ESPECIALLY FOR WOMEN, RUGGED CONSTRUCTION, AND CAREFUL CONSIDERATION TO DETAIL ARE EMBODIED IN THE SKYLINE.Packed with comfort enhancing features like an asymmetrical medial collar for added protection, an EVA midsole for increased stability, D3O insoles for amplified shock absorption, as well as a molded rubber toe cap, these are big-mountain, big-move, all-star shoes. FEATURES:</p><li>Rubber Kinetics | DST 4.0 MAX GRIP Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>D3O Asymmetrical medial collar protection</li><li>Custom-molded rubber toe cap and heel protection</li><li>Medial high-rise EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Women's-specific fit</li><li>Tech Fit</li> SIZE CHART	Low Stock (3)	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS SKYLINE WMNS BLACK / PURPLE US 5 EU 35	Womens	810002571855	$170.91	$284.95	/images/ProductImages/2344-.jpg,/images/ProductImages/2344-_2.jpg,/images/ProductImages/2344-_3.jpg,/images/ProductImages/2344-_4.jpg,/images/ProductImages/2344-_5.jpg	https://www.lustyindustries.com/images/ProductImages/2344-.jpg	https://www.lustyindustries.com/images/ProductImages/2344-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2344-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2344-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2344-_5.jpg
2344-520	https://www.lustyindustries.com/ride-concepts-skyline-wmns-black-purple-us-5-5-eu-35-5	<p>WOMEN'S SKYLINE MOUNTAIN BIKE SHOEPRECISION FIT ESPECIALLY FOR WOMEN, RUGGED CONSTRUCTION, AND CAREFUL CONSIDERATION TO DETAIL ARE EMBODIED IN THE SKYLINE.Packed with comfort enhancing features like an asymmetrical medial collar for added protection, an EVA midsole for increased stability, D3O insoles for amplified shock absorption, as well as a molded rubber toe cap, these are big-mountain, big-move, all-star shoes. FEATURES:</p><li>Rubber Kinetics | DST 4.0 MAX GRIP Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>D3O Asymmetrical medial collar protection</li><li>Custom-molded rubber toe cap and heel protection</li><li>Medial high-rise EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>Women's-specific fit</li><li>Tech Fit</li> SIZE CHART	Low Stock (3)	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS SKYLINE WMNS BLACK / PURPLE US 5.5 EU 35.5	Womens	810002571862	$170.91	$284.95	/images/ProductImages/2344-.jpg,/images/ProductImages/2344-_2.jpg,/images/ProductImages/2344-_3.jpg,/images/ProductImages/2344-_4.jpg,/images/ProductImages/2344-_5.jpg	https://www.lustyindustries.com/images/ProductImages/2344-.jpg	https://www.lustyindustries.com/images/ProductImages/2344-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2344-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2344-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2344-_5.jpg
